Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-01-02,71.88771173514833,72.36121384539422,71.86651095287719,72.20573425292969,8580800,0.0,0.0,0.0
2014-01-03,71.95131408196174,72.40361540993649,71.9159812421289,72.20573425292969,4083800,0.0,0.0,0.0
2014-01-06,72.35419437396224,72.79236394264807,72.34713103630176,72.50967407226562,7796200,0.0,0.0,0.0
2014-01-07,72.6651508850545,72.78529232284149,72.48140166782342,72.69342041015625,4428100,0.0,0.0,0.0
2014-01-08,72.40362140396925,72.57323845989463,72.1562699372334,72.49549865722656,8513000,0.0,0.0,0.0
2014-01-09,72.7711218912325,72.940733560563,72.44603061174162,72.9195327758789,6991100,0.0,0.0,0.0
2014-01-10,73.3365190746487,73.88069788202718,73.27998542826063,73.78882598876953,13197400,0.0,0.0,0.0
2014-01-13,73.85951959926778,74.30475252946766,73.83125007152891,74.15634155273438,9667400,0.0,0.0,0.0
2014-01-14,73.95844049644889,74.08565064136602,73.77469131115531,73.81709289550781,10343100,0.0,0.0,0.0
2014-01-15,73.52732084732642,73.85948088432346,73.44958103475868,73.73933410644531,7507500,0.0,0.0,0.0
2014-01-16,74.09979855196828,74.25527825032337,74.00792663560426,74.23407745361328,7137700,0.0,0.0,0.0
2014-01-17,74.10684399657886,74.5732775532265,74.05737368917897,74.54501342773438,7588600,0.0,0.0,0.0
2014-01-21,74.52378455194943,74.72873444644053,74.48845170991423,74.60152435302734,6436000,0.0,0.0,0.0
2014-01-22,74.4672712091299,74.73582352754501,74.37539393272714,74.41780090332031,4646700,0.0,0.0,0.0
2014-01-23,74.82771330355212,75.68284616093003,74.82771330355212,75.47083282470703,12960600,0.0,0.0,0.0
2014-01-24,75.75353081359695,75.96554417262601,75.61218318238343,75.95848083496094,11122200,0.0,0.0,0.0
2014-01-27,75.77468253939114,76.04323477699387,75.40718432808495,75.42839050292969,9218200,0.0,0.0,0.0
2014-01-28,75.5556337096051,75.61216735839844,75.30121341852625,75.61216735839844,5661500,0.0,0.0,0.0
2014-01-29,75.8807317650985,76.43197398019488,75.61217399435706,76.23409271240234,11709400,0.0,0.0,0.0
2014-01-30,75.95138938912628,76.09273158620493,75.69696912089735,76.0149917602539,5956900,0.0,0.0,0.0
2014-01-31,76.46727994399797,76.6156962345001,76.21992844625817,76.52381896972656,14690900,0.0,0.0,0.0
2014-02-03,76.3722064642265,77.47042122821098,76.24467125359706,77.45625305175781,20780300,0.0,0.0,0.0
2014-02-04,76.88944158426703,76.99572184521794,76.49975450163186,76.6343765258789,9573500,0.0,0.0,0.0
2014-02-05,76.30133815604619,76.36510304465722,75.81953917698439,75.92581939697266,10312200,0.0,0.0,0.0
2014-02-06,75.7912124363843,75.82663557963886,75.47237171326753,75.59990692138672,5708700,0.0,0.0,0.0
2014-02-07,75.42981993445706,75.96830222619727,75.41565176614255,75.66363525390625,7039200,0.0,0.0,0.0
2014-02-10,75.53612287536758,75.89747344105986,75.50778112456463,75.87621307373047,4370500,0.0,0.0,0.0
2014-02-11,75.53615941535902,75.59284294438511,75.21732402445531,75.43696594238281,5904900,0.0,0.0,0.0
2014-02-12,75.22440369845961,75.2527454623273,74.83471660796607,75.04727172851562,6723300,0.0,0.0,0.0
2014-02-13,75.52197068894684,75.62116954767362,75.31650239728945,75.47237396240234,6874600,0.0,0.0,0.0
2014-02-14,75.50777527198638,75.55737198063825,75.29521486025786,75.51486206054688,4989100,0.0,0.0,0.0
2014-02-18,75.57156727268041,75.95416747471171,75.54322551593043,75.68492889404297,4855800,0.0,0.0,0.0
2014-02-19,75.93995610244619,75.93995610244619,75.31645402552367,75.36605072021484,5522500,0.0,0.0,0.0
2014-02-20,75.33064437593522,75.55028617344146,74.8842739922702,75.18185424804688,5103200,0.0,0.0,0.0
2014-02-21,75.06850302139924,75.58573058896937,75.06850302139924,75.57864379882812,5250700,0.0,0.0,0.0
2014-02-24,75.59987646297198,75.6282182095396,75.22435778081301,75.38732147216797,3816700,0.0,0.0,0.0
2014-02-25,75.74869917997084,76.06753448346623,75.73452559878056,76.0604476928711,6225400,0.0,0.0,0.0
2014-02-26,76.03208459504387,76.46428680419922,75.98248788607371,76.46428680419922,7203900,0.0,0.0,0.0
2014-02-27,76.7193452810238,76.91773208624465,76.5918101340054,76.88230895996094,5394700,0.0,0.0,0.0
2014-02-28,76.71938439577104,77.04530651417902,76.36512051850528,76.92485809326172,8462600,0.0,0.0,0.0
2014-03-03,77.33178571094113,77.54486223827762,77.16132774032866,77.43832397460938,11089400,0.0,0.0,0.0
2014-03-04,76.95535105838204,76.95535105838204,76.25220722611304,76.27351379394531,8068100,0.0,0.0,0.0
2014-03-05,76.23803849067596,76.55054942982605,76.13860417708524,76.4369125366211,4798500,0.0,0.0,0.0
2014-03-06,75.82607383956204,75.97522526113232,75.65561042740009,75.68402099609375,7418200,0.0,0.0,0.0
2014-03-07,75.03059840012173,75.40702897368982,75.00218782982724,75.20816040039062,8270300,0.0,0.0,0.0
2014-03-10,75.2436583062081,75.36439913915152,75.13001605019477,75.31468200683594,3744300,0.0,0.0,0.0
2014-03-11,75.27210616612365,75.52779053131842,75.13005327572245,75.51358795166016,3815700,0.0,0.0,0.0
2014-03-12,75.93971975981894,76.18120691315823,75.84028546690351,76.03915405273438,6430500,0.0,0.0,0.0
2014-03-13,75.78350140797275,77.08325726839323,75.74799223956201,77.06195068359375,11815500,0.0,0.0,0.0
2014-03-14,77.39571803116455,77.40282202773912,76.93405579152798,77.07610321044922,9232800,0.0,0.0,0.0
2014-03-17,76.83463379366583,76.91986550989668,76.4724057731379,76.50081634521484,7381900,0.0,0.0,0.0
2014-03-18,76.47951387777799,76.81333134415489,76.4226927305728,76.77781677246094,4819500,0.0,0.0,0.0
2014-03-19,76.64998198752389,76.69260056291766,75.86160607728345,76.18122100830078,11557600,0.0,0.0,0.0
2014-03-20,76.06049774960852,76.44403253179921,75.98947399411362,76.04629516601562,5224400,0.0,0.0,0.0
2014-03-21,76.28776724416747,76.93409033484767,76.25935666387457,76.87017059326172,8986200,0.0,0.0,0.0
2014-03-24,76.74233473099368,77.48098823056053,76.67130556251264,77.41706848144531,7536400,0.0,0.0,0.0
2014-03-25,76.9980378600669,77.28923690981372,76.8275743287966,77.1258773803711,5032000,0.0,0.0,0.0
2014-03-26,77.09742528448622,77.7579561645144,77.04770813948463,77.72954559326172,7147200,0.0,0.0,0.0
2014-03-27,77.87154686864223,78.40423257163938,77.7152915287616,78.12013244628906,9772200,0.0,0.0,0.0
2014-03-28,78.02786015504944,78.04916673199095,77.43124890687112,77.67984008789062,6027000,0.0,0.0,0.0
2014-03-31,77.23237787415002,78.88725726902477,76.94827754672846,77.48806762695312,7488400,0.0,0.0,0.0
2014-04-01,77.08932907654558,77.16053557134107,76.79025310607281,76.82585906982422,9067300,0.0,0.0,0.0
2014-04-02,76.4697970347175,76.58373173660647,76.31313953597298,76.38434600830078,6887200,0.0,0.0,0.0
2014-04-03,76.56239761011837,76.86147361397838,76.50543566754743,76.71905517578125,4937400,0.0,0.0,0.0
2014-04-04,76.8116434960632,77.39554562475499,76.79739893311202,77.23176574707031,8977500,0.0,0.0,0.0
2014-04-07,77.34564931594471,77.82273863749879,77.33140476242362,77.69456481933594,7562500,0.0,0.0,0.0
2014-04-08,77.63760642239484,77.9509214435198,77.41686471171461,77.87971496582031,4213800,0.0,0.0,0.0
2014-04-09,77.53083216844568,77.86550875441662,77.35993545127006,77.49523162841797,5771500,0.0,0.0,0.0
2014-04-10,77.55928526438697,78.48498586327484,77.5450461405347,78.21439361572266,12706400,0.0,0.0,0.0
2014-04-11,78.71284079368688,78.89085970119042,78.42088717768225,78.84813690185547,10267000,0.0,0.0,0.0
2014-04-14,78.67013102070885,78.82678312177775,78.54195716877479,78.64164733886719,4142600,0.0,0.0,0.0
2014-04-15,78.76268054630918,79.40354965654186,78.57753937386296,79.1329574584961,7752000,0.0,0.0,0.0
2014-04-16,78.63452499556249,79.232666015625,78.598919035113,79.232666015625,5523000,0.0,0.0,0.0
2014-04-17,79.30385397491854,79.3608158886372,78.11468370731815,78.3639144897461,8622500,0.0,0.0,0.0
2014-04-21,78.59175053030933,78.76976935013023,78.21434606881827,78.29979705810547,4316300,0.0,0.0,0.0
2014-04-22,78.086272409862,78.6772914793957,78.05066642964596,78.56336212158203,5748700,0.0,0.0,0.0
2014-04-23,78.75555422454138,79.07599147955322,78.70570915367803,79.01190185546875,5748600,0.0,0.0,0.0
2014-04-24,78.64874272046664,79.18992166234932,78.64874272046664,79.16143798828125,6337800,0.0,0.0,0.0
2014-04-25,79.38928171255483,79.74531939859713,79.2682302031494,79.27535247802734,5976500,0.0,0.0,0.0
2014-04-28,79.11872550075478,79.23977705678512,78.71996487726375,78.89086151123047,7606000,0.0,0.0,0.0
2014-04-29,78.44938115789344,78.848147257313,78.35681326960841,78.7840576171875,5235200,0.0,0.0,0.0
2014-04-30,78.84101599486834,79.22553749368471,78.59890745144796,79.11160278320312,7721400,0.0,0.0,0.0
2014-05-01,79.14656076148833,80.00312856064618,79.11800795692734,79.96029663085938,11556500,0.0,0.0,0.0
2014-05-02,79.6176858460441,80.73121816199571,79.44637443879571,80.45283508300781,12702100,0.0,0.0,0.0
2014-05-05,80.48855530271823,80.52424224171729,79.86754374848658,79.96747589111328,8043000,0.0,0.0,0.0
2014-05-06,80.02460199143584,80.44574392220972,79.97463590734583,80.28871154785156,6522600,0.0,0.0,0.0
2014-05-07,80.16730751462651,80.35289803784573,79.90320357923996,80.00313568115234,8199200,0.0,0.0,0.0
2014-05-08,80.18870515725638,80.48850685055635,79.5605598608894,79.66049194335938,10878800,0.0,0.0,0.0
2014-05-09,79.61056064085756,79.81042489300994,79.2179717015275,79.40355682373047,6000600,0.0,0.0,0.0
