Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-01-02,27.48079949944383,27.562009508999395,27.1434579144721,27.25278091430664,22267200,0.0,0.0,0.0
2014-01-03,27.280883956290506,27.39020930887082,27.096597005254218,27.152820587158203,19428600,0.0,0.0,0.0
2014-01-06,27.23403490076685,27.28088590314528,27.03725115852875,27.190305709838867,18513200,0.0,0.0,0.0
2014-01-07,27.26839998726422,27.41520379930596,27.127839799519176,27.39646339416504,13302000,0.0,0.0,0.0
2014-01-08,27.399576873679628,27.4089470725855,27.1028404043103,27.20591735839844,21883000,0.0,0.0,0.0
2014-01-09,27.234033009972908,27.280884009098585,26.896691517895984,27.121585845947266,24445400,0.0,0.0,0.0
2014-01-10,27.140331310492343,27.17781449984996,26.965414526281712,27.143455505371094,20940200,0.0,0.0,0.0
2014-01-13,27.06848996161561,27.10909496046724,26.578093865384435,26.60308265686035,33435200,0.0,0.0,0.0
2014-01-14,26.709286091727027,26.962291073432137,26.709286091727027,26.949796676635746,26444200,0.0,0.0,0.0
2014-01-15,26.987277381336103,27.012266172627285,26.831101010359696,26.871706008911133,23335800,0.0,0.0,0.0
2014-01-16,26.82173083769405,26.9154352305414,26.696789264168626,26.909189224243164,22594200,0.0,0.0,0.0
2014-01-17,26.97478433803911,27.12159051540685,26.831102355504964,26.865461349487305,25265800,0.0,0.0,0.0
2014-01-21,27.05599588419183,27.14970027873548,26.85921212783172,27.087230682373047,25451600,0.0,0.0,0.0
2014-01-22,27.152819965034283,27.24340253286317,27.04037280380269,27.212167739868164,21115200,0.0,0.0,0.0
2014-01-23,27.06536551011208,27.12158909886827,26.77487736538215,26.90294075012207,29801600,0.0,0.0,0.0
2014-01-24,26.74051697829811,26.74051697829811,26.325087282106928,26.34070587158203,34852200,0.0,0.0,0.0
2014-01-27,26.38755414742694,26.44065352846099,26.0627070903559,26.246994018554688,32109000,0.0,0.0,0.0
2014-01-28,26.30947345252133,26.487514426535952,26.237631270732592,26.44690704345703,18225600,0.0,0.0,0.0
2014-01-29,26.21576233098705,26.4812616506372,26.07832637975367,26.30009651184082,40249800,0.0,0.0,0.0
2014-01-30,26.47814195757304,26.521873535632263,26.234507190287182,26.38443756103516,24531400,0.0,0.0,0.0
2014-01-31,26.07834055861345,26.27512439270076,25.934658523777347,26.043981552124023,31966400,0.0,0.0,0.0
2014-02-03,26.01898022286745,26.12830318856449,25.54420279603757,25.57856178283692,50345600,0.0,0.0,0.0
2014-02-04,25.72225061751344,25.9065399944781,25.62854621458549,25.84094619750977,40679600,0.0,0.0,0.0
2014-02-05,25.84094759873312,25.847193606041976,25.55358121820899,25.587940216064453,54541800,0.0,0.0,0.0
2014-02-06,25.656664163527697,26.03148664863948,25.64729395885939,25.9690170288086,26056600,0.0,0.0,0.0
2014-02-07,26.12831419637723,26.29073661626084,25.969013588927385,26.250131607055664,24804600,0.0,0.0,0.0
2014-02-10,26.243876246736807,26.278235238887163,26.01273588568539,26.122058868408203,15922000,0.0,0.0,0.0
2014-02-11,26.150175444913334,26.553110822042747,26.1220624551746,26.46252822875977,21739400,0.0,0.0,0.0
2014-02-12,26.543737384442995,26.59683677928966,26.371942421042228,26.400053024291992,13624800,0.0,0.0,0.0
2014-02-13,26.275113136322496,26.593711880024127,26.20327095815032,26.52499389648437,19598000,0.0,0.0,0.0
2014-02-14,26.546858871312725,26.924805403108163,26.506253872761288,26.871706008911133,25236600,0.0,0.0,0.0
2014-02-18,26.91231645239792,27.027885454909125,26.86546305916192,26.993526458740234,17708000,0.0,0.0,0.0
2014-02-19,26.90919793646417,27.302763186419604,26.90919793646417,27.027891159057617,47644000,0.0,0.0,0.0
2014-02-20,27.01850623109568,27.259016740906223,26.981023052410418,27.20591735839844,18873800,0.0,0.0,0.0
2014-02-21,27.265283343909328,27.271529352998733,26.97479506845292,26.990413665771484,23165600,0.0,0.0,0.0
2014-02-24,27.071616201033702,27.636976381099515,27.055999991103835,27.39646339416504,37227800,0.0,0.0,0.0
2014-02-25,27.343359539691367,27.43706393320464,27.162194375945123,27.38396453857422,19166600,0.0,0.0,0.0
2014-02-26,27.39645468668208,27.42768947967709,27.12783117741349,27.212167739868164,20096600,0.0,0.0,0.0
2014-02-27,27.22154165697192,27.284011251493105,27.043500691218053,27.24028205871582,18666800,0.0,0.0,0.0
2014-02-28,27.25902430524012,27.48391867363596,27.215295109503423,27.37771987915039,20949000,0.0,0.0,0.0
2014-03-03,27.212180967337098,27.51516122803139,27.11534996400381,27.20280838012696,24927200,0.0,0.0,0.0
2014-03-04,27.440184922482302,27.580745070926163,27.33398614562708,27.49953269958496,21049000,0.0,0.0,0.0
2014-03-05,27.415204630636428,27.44019342695721,27.171569824165694,27.243412017822266,21730800,0.0,0.0,0.0
2014-03-06,27.26214838452407,27.468302349033785,27.246532176434272,27.440189361572266,15576600,0.0,0.0,0.0
2014-03-07,27.55263773677974,27.57137814052288,27.387091148881943,27.49328994750977,19705600,0.0,0.0,0.0
2014-03-10,27.46517945055907,27.55576204078017,27.305878868924548,27.53702163696289,17729000,0.0,0.0,0.0
2014-03-11,27.57137595250542,27.59011873782369,27.13408401278475,27.224666595458984,24536000,0.0,0.0,0.0
2014-03-12,27.034135530907417,27.29651073649142,27.006022539987576,27.227792739868164,18737400,0.0,0.0,0.0
2014-03-13,27.2684056402548,27.27777584476779,26.852975764382062,26.956052780151367,22545600,0.0,0.0,0.0
2014-03-14,26.924800210421367,27.08722493942667,26.887319413775405,26.98102378845215,21306800,0.0,0.0,0.0
2014-03-17,27.08722547092914,27.209042828542483,27.018507498314047,27.124706268310547,20838400,0.0,0.0,0.0
2014-03-18,27.22466641104466,27.43706399000605,27.140329835339564,27.35272979736328,13990400,0.0,0.0,0.0
2014-03-19,27.36209383818535,27.371464037140257,26.977901382663408,27.14657211303711,18645200,0.0,0.0,0.0
2014-03-20,27.012270314670648,27.29651011424046,26.921687719646982,27.25278091430664,17426800,0.0,0.0,0.0
2014-03-21,27.346002473881665,27.531195779745868,27.32089078654276,27.327167510986328,28260400,0.0,0.0,0.0
2014-03-24,27.411919478180334,27.537475522937484,27.22044704875172,27.27066802978516,20088000,0.0,0.0,0.0
