Date,Open,High,Low,Close,Volume,Dividends,Stock Splits,Capital Gains
2014-01-02,149.05727724911557,149.13020302275123,147.84200427886944,148.198486328125,119636900,0.0,0.0,0.0
2014-01-03,148.4496226911046,148.74939839369858,147.9635209796238,148.17416381835938,81390600,0.0,0.0,0.0
2014-01-06,148.66029105731053,148.71699736559427,147.51793153621463,147.74478149414062,108028200,0.0,0.0,0.0
2014-01-07,148.33617499485302,148.90329975255247,148.22275004331314,148.6521453857422,86144200,0.0,0.0,0.0
2014-01-08,148.62786690440757,148.93573998200495,148.17416701893444,148.68458557128906,96582300,0.0,0.0,0.0
2014-01-09,149.16261638306318,149.17882348538907,148.10127988505937,148.78182983398438,90683400,0.0,0.0,0.0
2014-01-10,149.03301408671206,149.25176674345968,148.27144083628653,149.18695068359375,102026400,0.0,0.0,0.0
2014-01-13,148.80609133435902,149.21927960637308,146.91836623642428,147.20193481445312,149892000,0.0,0.0,0.0
2014-01-14,147.68806674499515,148.8871449686092,147.4126078405416,148.80612182617188,105016100,0.0,0.0,0.0
2014-01-15,149.15451537714114,149.8350653094763,148.8385448826715,149.60821533203125,98525800,0.0,0.0,0.0
2014-01-16,149.30031709578466,149.60819016870454,148.9357377192395,149.4137420654297,72290600,0.0,0.0,0.0
2014-01-17,149.15451901309868,149.43807531061898,148.52257800875446,148.78182983398438,107848700,0.0,0.0,0.0
2014-01-21,149.640612675958,149.69733134981286,148.3038173231638,149.2193145751953,88621200,0.0,0.0,0.0
2014-01-22,149.4704190374655,149.53523505381034,149.0005121907585,149.3164825439453,61270900,0.0,0.0,0.0
2014-01-23,148.56306192712782,148.5873663969162,147.30728978007647,148.09315490722656,132496900,0.0,0.0,0.0
2014-01-24,147.12911702400362,147.17772598613362,144.88490849392468,144.9335174560547,208677100,0.0,0.0,0.0
2014-01-27,145.07121374920715,145.4439029775294,143.4994584007847,144.22052001953125,180843100,0.0,0.0,0.0
2014-01-28,144.32577868279253,145.26559249430284,144.309571586072,145.07925415039062,110463200,0.0,0.0,0.0
2014-01-29,143.87205303212266,144.6579301896136,143.30492837269375,143.6857147216797,216597300,0.0,0.0,0.0
2014-01-30,144.88480979510462,145.67878448129093,144.423000244662,145.20887756347656,118938100,0.0,0.0,0.0
2014-01-31,143.4103494005094,145.25756386138025,143.33743596814858,144.35826110839844,194677900,0.0,0.0,0.0
2014-02-03,144.18805299082595,144.51212075925156,140.83390090180987,141.10935974121094,254837100,0.0,0.0,0.0
2014-02-04,141.7413268091277,142.4623882355272,141.0607769518868,142.09780883789062,165012400,0.0,0.0,0.0
2014-02-05,141.60358523152996,142.235526096595,140.7366970653076,141.9195556640625,164230500,0.0,0.0,0.0
2014-02-06,142.251690746167,143.79103088378906,141.9600248676039,143.79103088378906,132877600,0.0,0.0,0.0
